        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      66.8469612      0.0000000      0.0000000     66.8469612
      10.000      66.8468162      0.0548244      0.1162806     66.8473645
      20.000      66.8457166      0.1604144      0.1825154     66.8489249
      30.000      66.8436887      0.2428385      0.2316272     66.8509739
      40.000      66.8408740      0.3207405      0.3235869     66.8537036
      50.000      66.8372409      0.4084401      0.4808457     66.8576629
      60.000      66.8326382      0.5162068      0.7251540     66.8636106
      70.000      66.8268198      0.6530286      1.0790872     66.8725318
      80.000      66.8194533      0.8271078      1.5617193     66.8856220
      90.000      66.8101291      1.0456913      2.1866871     66.9042414
     100.000      66.7983708      1.3148345      2.9609754     66.9298543
     110.000      66.7836483      1.6391805      3.8841985     66.9639581
     120.000      66.7653927      2.0218150      4.9489199     67.0080105
     130.000      66.7430125      2.4642491      6.1420168     67.0633649
     140.000      66.7159081      2.9665332      7.4466217     67.1312228
     150.000      66.6834862      3.5274716      8.8441156     67.2126069
     160.000      66.6451703      4.1448871     10.3158109     67.3083523
     170.000      66.6004098      4.8158943     11.8441643     67.4191118
     180.000      66.5486849      5.5371501     13.4135132     67.5453720
     190.000      66.4895112      6.3050653     15.0104120     67.6874736
     200.000      66.4224403      7.1159709     16.6236743     67.8456345
     210.000      66.3470606      7.9662410     18.2442241     68.0199712
     220.000      66.2629960      8.8523776     19.8648438     68.2105191
     230.000      66.1699046      9.7710641     21.4798796     68.4172493
     240.000      66.0674766     10.7191947     23.0849481     68.6400833
     250.000      65.9554322     11.6938862     24.6766683     68.8789037
     260.000      65.8335192     12.6924777     26.2524302     69.1335634
     270.000      65.7015111     13.7125229     27.8102058     69.4038923
     280.000      65.5592047     14.7517767     29.3483990     69.6897022
     290.000      65.4064184     15.8081803     30.8657312     69.9907907
     300.000      65.2429903     16.8798451     32.3611566     70.3069438
     310.000      65.0687765     17.9650369     33.8338017     70.6379379
     320.000      64.8836498     19.0621613     35.2829230     70.9835414
     330.000      64.6874984     20.1697498     36.7078794     71.3435158
     340.000      64.4802244     21.2864475     38.1081145     71.7176166
     350.000      64.2617432     22.4110024     39.4831455     72.1055941
     360.000      64.0319821     23.5422556     40.8325573     72.5071941
     370.000      63.7908794     24.6791331     42.1559998     72.9221587
     380.000      63.5383840     25.8206383     43.4531857     73.3502266
     390.000      63.2744543     26.9658456     44.7238902     73.7911341
     400.000      62.9990576     28.1138948     45.9679503     74.2446155
     410.000      62.7121696     29.2639862     47.1852637     74.7104039
     420.000      62.4137736     30.4153761     48.3757879     75.1882315
     430.000      62.1038601     31.5673730     49.5395383     75.6778304
     440.000      61.7824262     32.7193342     50.6765857     76.1789333
     450.000      61.4494755     33.8706624     51.7870541     76.6912735
     460.000      61.1050169     35.0208030     52.8711170     77.2145863
     470.000      60.7490651     36.1692415     53.9289948     77.7486086
     480.000      60.3816394     37.3155009     54.9609502     78.2930798
     490.000      60.0027638     38.4591396     55.9672854     78.8477422
     500.000      59.6124667     39.5997491     56.9483376     79.4123412
     510.000      59.2107802     40.7369524     57.9044755     79.9866259
     520.000      58.7977402     41.8704016     58.8360957     80.5703490
     530.000      58.3733857     42.9997769     59.7436189     81.1632675
     540.000      57.9377592     44.1247840     60.6274864     81.7651425
     550.000      57.4909055     45.2451534     61.4881570     82.3757399
     560.000      57.0328724     46.3606384     62.3261038     82.9948299
     570.000      56.5637098     47.4710141     63.1418113     83.6221878
     580.000      56.0834698     48.5760756     63.9357728     84.2575937
     590.000      55.5922066     49.6756370     64.7084879     84.9008325
     600.000      55.0899760     50.7695305     65.4604603     85.5516943
     610.000      54.5768354     51.8576046     66.1921957     86.2099742
     620.000      54.0528438     52.9397237     66.9042000     86.8754724
     630.000      53.5180612     54.0157666     67.5969778     87.5479941
     640.000      52.9725490     55.0856258     68.2710306     88.2273496
     650.000      52.4163696     56.1492067     68.9268560     88.9133540
     660.000      51.8495861     57.2064265     69.5649460     89.6058276
     670.000      51.2722625     58.2572133     70.1857865     90.3045954
     680.000      50.6844635     59.3015058     70.7898563     91.0094874
     690.000      50.0862542     60.3392521     71.3776261     91.7203382
     700.000      49.4777004     61.3704096     71.9495585     92.4369871
     710.000      48.8588681     62.3949436     72.5061067     93.1592781
     720.000      48.2298237     63.4128275     73.0477149     93.8870595
     730.000      47.5906338     64.4240414     73.5748175     94.6201840
     740.000      46.9413652     65.4285726     74.0878387     95.3585089
     750.000      46.2820846     66.4264142     74.5871928     96.1018953
     760.000      45.6128592     67.4175649     75.0732838     96.8502085
     770.000      44.9337556     68.4020291     75.5465052     97.6033180
     780.000      44.2448408     69.3798156     76.0072402     98.3610970
     790.000      43.5461815     70.3509379     76.4558618     99.1234225
     800.000      42.8378442     71.3154135     76.8927324     99.8901751
     810.000      42.1198953     72.2732639     77.3182045    100.6612391
     820.000      41.3924010     73.2245138     77.7326203    101.4365023
     830.000      40.6554270     74.1691913     78.1363119    102.2158558
     840.000      39.9090389     75.1073273     78.5296019    102.9991939
     850.000      39.1533021     76.0389554     78.9128030    103.7864142
     860.000      38.3882814     76.9641115     79.2862185    104.5774173
     870.000      37.6140413     77.8828340     79.6501424    105.3721069
     880.000      36.8306460     78.7951630     80.0048596    106.1703895
     890.000      36.0381593     79.7011406     80.3506463    106.9721743
     900.000      35.2366443     80.6008103     80.6877698    107.7773735
     910.000      34.4261639     81.4942174     81.0164892    108.5859017
     920.000      33.6067806     82.3814082     81.3370551    109.3976761
     930.000      32.7785563     83.2624303     81.6497106    110.2126165
     940.000      31.9415524     84.1373323     81.9546904    111.0306448
     950.000      31.0958299     85.0061637     82.2522223    111.8516854
     960.000      30.2414492     85.8689749     82.5425262    112.6756651
     970.000      29.3784703     86.7258168     82.8258154    113.5025126
     980.000      28.5069526     87.5767409     83.1022959    114.3321587
     990.000      27.6269550     88.4217994     83.3721672    115.1645365
    1000.000      26.7385360     89.2610447     83.6356225    115.9995807
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

