        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      18.9760785      0.0000000      0.0000000     18.9760785
      10.000      18.9760034      0.0385320      0.1365209     18.9763887
      20.000      18.9745953      0.2709549      0.6103335     18.9800144
      30.000      18.9702114      0.6183003      1.1434390     18.9887604
      40.000      18.9620353      1.0252711      1.7264326     19.0030461
      50.000      18.9495433      1.4813212      2.4042990     19.0236094
      60.000      18.9322405      1.9879000      3.1968078     19.0515145
      70.000      18.9096067      2.5480997      4.1180657     19.0879737
      80.000      18.8810860      3.1660925      5.1885157     19.1343734
      90.000      18.8460752      3.8469796      6.4263011     19.1923033
     100.000      18.8039205      4.5955585      7.8366097     19.2634764
     110.000      18.7539276      5.4149699      9.4080805     19.3495743
     120.000      18.6953824      6.3059158     11.1155681     19.4520923
     130.000      18.6275768      7.2665484     12.9256877     19.5722280
     140.000      18.5498324      8.2928227     14.8023334     19.7108276
     150.000      18.4615203      9.3790679     16.7108463     19.8683805
     160.000      18.3620734     10.5185909     18.6205698     20.0450480
     170.000      18.2509948     11.7042095     20.5060453     20.2407104
     180.000      18.1278598     12.9286721     22.3472532     20.4550208
     190.000      17.9923153     14.1849598     24.1292732     20.6874577
     200.000      17.8440765     15.4664857     25.8416501     20.9373737
     210.000      17.6829217     16.7672100     27.4776528     21.2040358
     220.000      17.5086865     18.0816950     29.0335422     21.4866594
     230.000      17.3212581     19.4051158     30.5079070     21.7844347
     240.000      17.1205686     20.7332427     31.9010936     22.0965468
     250.000      16.9065898     22.0624060     33.2147337     22.4221913
     260.000      16.6793276     23.3894506     34.4513656     22.7605847
     270.000      16.4388169     24.7116870     35.6141355     23.1109724
     280.000      16.1851175     26.0268410     36.7065682     23.4726330
     290.000      15.9183101     27.3330057     37.7323929     23.8448817
     300.000      15.6384927     28.6285961     38.6954146     24.2270715
     310.000      15.3457778     29.9123081     39.5994203     24.6185933
     320.000      15.0402897     31.1830809     40.4481129     25.0188755
     330.000      14.7221621     32.4400635     41.2450656     25.4273831
     340.000      14.3915366     33.6825858     41.9936929     25.8436158
     350.000      14.0485604     34.9101324     42.6972323     26.2671067
     360.000      13.6933852     36.1223199     43.3587364     26.6974203
     370.000      13.3261661     37.3188778     43.9810696     27.1341509
     380.000      12.9470603     38.4996311     44.5669105     27.5769201
     390.000      12.5562264     39.6644855     45.1187571     28.0253758
     400.000      12.1538237     40.8134151     45.6389336     28.4791897
     410.000      11.7400111     41.9464511     46.1295995     28.9380561
     420.000      11.3149474     43.0636730     46.5927585     29.4016900
     430.000      10.8787900     44.1651995     47.0302682     29.8698258
     440.000      10.4316952     45.2511828     47.4438495     30.3422156
     450.000       9.9738176     46.3218018     47.8350965     30.8186283
     460.000       9.5053097     47.3772573     48.2054852     31.2988480
     470.000       9.0263222     48.4177678     48.5563822     31.7826731
     480.000       8.5370034     49.4435657     48.8890533     32.2699149
     490.000       8.0374991     50.4548942     49.2046705     32.7603973
     500.000       7.5279529     51.4520045     49.5043202     33.2539551
     510.000       7.0085056     52.4351535     49.7890089     33.7504339
     520.000       6.4792955     53.4046021     50.0596701     34.2496886
     530.000       5.9404583     54.3606133     50.3171698     34.7515834
     540.000       5.3921271     55.3034512     50.5623118     35.2559908
     550.000       4.8344323     56.2333792     50.7958425     35.7627909
     560.000       4.2675017     57.1506599     51.0184557     36.2718712
     570.000       3.6914604     58.0555533     51.2307964     36.7831258
     580.000       3.1064311     58.9483170     51.4334648     37.2964549
     590.000       2.5125337     59.8292052     51.6270198     37.8117647
     600.000       1.9098857     60.6984683     51.8119820     38.3289667
     610.000       1.2986023     61.5563526     51.9888366     38.8479773
     620.000       0.6787958     62.4031002     52.1580366     39.3687179
     630.000       0.0505766     63.2389483     52.3200046     39.8911140
     640.000      -0.5859476     64.0641294     52.4751356     40.4150952
     650.000      -1.2306712     64.8788713     52.6237987     40.9405951
     660.000      -1.8834910     65.6833966     52.7663392     41.4675508
     670.000      -2.5443058     66.4779230     52.9030805     41.9959026
     680.000      -3.2130168     67.2626631     53.0343252     42.5255941
     690.000      -3.8895271     68.0378244     53.1603572     43.0565717
     700.000      -4.5737421     68.8036097     53.2814428     43.5887847
     710.000      -5.2655687     69.5602164     53.3978318     44.1221849
     720.000      -5.9649164     70.3078374     53.5097588     44.6567265
     730.000      -6.6716962     71.0466605     53.6174444     45.1923660
     740.000      -7.3858209     71.7768687     53.7210959     45.7290619
     750.000      -8.1072054     72.4986407     53.8209085     46.2667751
     760.000      -8.8357662     73.2121502     53.9170659     46.8054679
     770.000      -9.5714215     73.9175666     54.0097411     47.3451048
     780.000     -10.3140911     74.6150549     54.0990973     47.8856517
     790.000     -11.0636967     75.3047758     54.1852885     48.4270762
     800.000     -11.8201612     75.9868858     54.2684598     48.9693474
     810.000     -12.5834095     76.6615374     54.3487484     49.5124358
