        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      18.4787016      0.0000000      0.0000000     18.4787016
      10.000      18.4784924      0.0840668      0.2093211     18.4793331
      20.000      18.4764147      0.3448668      0.5859349     18.4833121
      30.000      18.4714486      0.6529766      0.9647202     18.4910379
      40.000      18.4632588      0.9908572      1.4275150     18.5028931
      50.000      18.4514877      1.3716633      2.0331933     18.5200709
      60.000      18.4356436      1.8068488      2.7881741     18.5440545
      70.000      18.4151486      2.3026494      3.6934904     18.5763340
      80.000      18.3893734      2.8636204      4.7604179     18.6184630
      90.000      18.3576441      3.4941896      6.0005698     18.6721212
     100.000      18.3192449      4.1981012      7.4143820     18.7390551
     110.000      18.2734306      4.9773606      8.9872188     18.8209403
     120.000      18.2194475      5.8316033     10.6919556     18.9192399
     130.000      18.1565577      6.7580561     12.4942897     19.0351049
     140.000      18.0840615      7.7519175     14.3579802     19.1693300
     150.000      18.0013154      8.8069262     16.2487471     19.3223543
     160.000      17.9077429      9.9159480     18.1366022     19.4942946
     170.000      17.8028414     11.0714849     19.9968788     19.6849938
     180.000      17.6861831     12.2660697     21.8103620     19.8940756
     190.000      17.5574137     13.4925454     23.5628820     20.1209974
     200.000      17.4162482     14.7442442     25.2446451     20.3650970
     210.000      17.2624651     16.0150876     26.8494803     20.6256335
     220.000      17.0959008     17.2996281     28.3741066     20.9018190
     230.000      16.9164430     18.5930504     29.8174769     21.1928446
     240.000      16.7240243     19.8911473     31.1802187     21.4978997
     250.000      16.5186167     21.1902784     32.4641745     21.8161863
     260.000      16.3002258     22.4873218     33.6720343     22.1469294
     270.000      16.0688861     23.7796222     34.8070484     22.4893841
     280.000      15.8246566     25.0649389     35.8728074     22.8428395
     290.000      15.5676169     26.3413968     36.8730764     23.2066219
     300.000      15.2978634     27.6074402     37.8116729     23.5800955
     310.000      15.0155071     28.8617915     38.6923786     23.9626624
     320.000      14.7206701     30.1034135     39.5188778     24.3537624
     330.000      14.4134840     31.3314761     40.2947157     24.7528711
     340.000      14.0940879     32.5453270     41.0232716     25.1594991
     350.000      13.7626265     33.7444660     41.7077438     25.5731896
     360.000      13.4192489     34.9285228     42.3511422     25.9935171
     370.000      13.0641072     36.0972372     42.9562875     26.4200850
     380.000      12.6973559     37.2504428     43.5258137     26.8525241
     390.000      12.3191504     38.3880522     44.0621747     27.2904907
     400.000      11.9296469     39.5100446     44.5676514     27.7336647
     410.000      11.5290014     40.6164548     45.0443610     28.1817479
     420.000      11.1173695     41.7073646     45.4942665     28.6344626
     430.000      10.6949054     42.7828943     45.9191865     29.0915500
     440.000      10.2617623     43.8431962     46.3208047     29.5527687
     450.000       9.8180916     44.8884488     46.7006797     30.0178936
     460.000       9.3640429     45.9188516     47.0602538     30.4867146
     470.000       8.8997634     46.9346214     47.4008621     30.9590355
     480.000       8.4253984     47.9359882     47.7237402     31.4346728
     490.000       7.9410908     48.9231921     48.0300320     31.9134550
     500.000       7.4469810     49.8964813     48.3207972     32.3952216
     510.000       6.9432067     50.8561092     48.5970174     32.8798224
     520.000       6.4299035     51.8023328     48.8596025     33.3671165
     530.000       5.9072039     52.7354112     49.1093964     33.8569719
     540.000       5.3752382     53.6556042     49.3471824     34.3492645
     550.000       4.8341339     54.5631709     49.5736873     34.8438779
     560.000       4.2840160     55.4583694     49.7895869     35.3407029
     570.000       3.7250069     56.3414553     49.9955089     35.8396364
     580.000       3.1572264     57.2126815     50.1920376     36.3405817
     590.000       2.5807920     58.0722978     50.3797166     36.8434477
     600.000       1.9958184     58.9205498     50.5590526     37.3481483
     610.000       1.4024180     59.7576794     50.7305177     37.8546025
     620.000       0.8007011     60.5839238     50.8945521     38.3627338
     630.000       0.1907751     61.3995159     51.0515670     38.8724701
     640.000      -0.4272545     62.2046837     51.2019462     39.3837431
     650.000      -1.0532846     62.9996503     51.3460486     39.8964881
     660.000      -1.6872142     63.7846341     51.4842098     40.4106442
     670.000      -2.3289447     64.5598482     51.6167441     40.9261536
     680.000      -2.9783793     65.3255010     51.7439455     41.4429613
     690.000      -3.6354235     66.0817959     51.8660898     41.9610156
     700.000      -4.2999847     66.8289312     51.9834356     42.4802671
     710.000      -4.9719723     67.5671006     52.0962257     43.0006692
     720.000      -5.6512975     68.2964927     52.2046879     43.5221772
     730.000      -6.3378735     69.0172913     52.3090363     44.0447492
     740.000      -7.0316153     69.7296759     52.4094724     44.5683449
     750.000      -7.7324395     70.4338210     52.5061855     45.0929262
     760.000      -8.4402648     71.1298968     52.5993541     45.6184568
     770.000      -9.1550111     71.8180691     52.6891462     46.1449021
     780.000      -9.8766004     72.4984992     52.7757200     46.6722290
     790.000     -10.6049558     73.1713444     52.8592251     47.2004062
     800.000     -11.3400025     73.8367578     52.9398023     47.7294038
     810.000     -12.0816667     74.4948885     53.0175847     48.2591930
     820.000     -12.8298765     75.1458817     53.0926982     48.7897466
     830.000     -13.5845610     75.7898789     53.1652615     49.3210384
     840.000     -14.3456512     76.4270177     53.2353872     49.8530437
     850.000     -15.1130790     77.0574322     53.3031816     50.3857384
     860.000     -15.8867778     77.6812531     53.3687454     50.9190999
     870.000     -16.6666825     78.2986077     53.4321742     51.4531062
     880.000     -17.4527288     78.9096197     53.4935584     51.9877365
     890.000     -18.2448541     79.5144101     53.5529837     52.5229708
     900.000     -19.0429967     80.1130963     53.6105317     53.0587899
     910.000     -19.8470961     80.7057929     53.6662795     53.5951755
     920.000     -20.6570930     81.2926117     53.7203006     54.1321098
     930.000     -21.4729291     81.8736614     53.7726647     54.6695760
     940.000     -22.2945473     82.4490480     53.8234381     55.2075578
     950.000     -23.1218915     83.0188749     53.8726839     55.7460396
     960.000     -23.9549066     83.5832429     53.9204620     56.2850066
     970.000     -24.7935385     84.1422502     53.9668296     56.8244442
     980.000     -25.6377341     84.6959926     54.0118410     57.3643386
     990.000     -26.4874411     85.2445634     54.0555481     57.9046766
    1000.000     -27.3426084     85.7880538     54.0980003     58.4454454
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

