        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      49.6791241      0.0000000      0.0000000     49.6791241
      10.000      49.6791235      0.0006221      0.0046178     49.6791297
      20.000      49.6790264      0.0274314      0.1101533     49.6795750
      30.000      49.6783683      0.1152902      0.3653456     49.6818271
      40.000      49.6764871      0.2731166      0.7788823     49.6874118
      50.000      49.6726563      0.5057150      1.3531202     49.6979420
      60.000      49.6661198      0.8141524      2.0757131     49.7149689
      70.000      49.6561258      1.1967662      2.9312200     49.7398995
      80.000      49.6419475      1.6504218      3.9030560     49.7739813
      90.000      49.6228941      2.1710403      4.9730053     49.8182877
     100.000      49.5983194      2.7538519      6.1219252     49.8737045
     110.000      49.5676272      3.3936357      7.3311543     49.9409271
     120.000      49.5302748      4.0849778      8.5838219     50.0204721
     130.000      49.4857736      4.8225146      9.8656972     50.1127005
     140.000      49.4336876      5.6011284     11.1655271     50.2178456
     150.000      49.3736300      6.4160853     12.4749536     50.3360428
     160.000      49.3052591      7.2631122     13.7881520     50.4673570
     170.000      49.2282735      8.1384239     15.1013261     50.6118056
     180.000      49.1424074      9.0387127     16.4121715     50.7693757
     190.000      49.0474256      9.9611117     17.7193793     50.9400368
     200.000      48.9431197     10.9031447     19.0222222     51.1237487
     210.000      48.8293044     11.8626702     20.3202375     51.3204652
     220.000      48.7058143     12.8378258     21.6130044     51.5301359
     230.000      48.5725013     13.8269773     22.9000048     51.7527061
     240.000      48.4292329     14.8286735     24.1805495     51.9881145
