        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      48.0262328      0.0000000      0.0000000     48.0262328
      10.000      48.0262320      0.0006635      0.0042125     48.0262386
      20.000      48.0261629      0.0183387      0.0712224     48.0265297
      30.000      48.0257120      0.0819334      0.2875063     48.0281700
      40.000      48.0242897      0.2152913      0.6884220     48.0329013
      50.000      48.0211450      0.4266700      1.2510285     48.0424785
      60.000      48.0155028      0.7139571      1.9392399     48.0583402
      70.000      48.0066350      1.0704799      2.7192621     48.0815686
      80.000      47.9938894      1.4881398      3.5640504     48.1129406
      90.000      47.9766952      1.9589056      4.4531652     48.1529967
     100.000      47.9545589      2.4754182      5.3714681     48.2021007
     110.000      47.9270561      3.0311858      6.3080206     48.2604866
     120.000      47.8938231      3.6206129      7.2553184     48.3282966
     130.000      47.8545475      4.2389647      8.2086980     48.4056129
     140.000      47.8089606      4.8823013      9.1657879     48.4924828
     150.000      47.7568290      5.5473987     10.1259607     48.5889388
     160.000      47.6979488      6.2316582     11.0897955     48.6950141
     170.000      47.6321389      6.9330134     12.0585804     48.8107512
     180.000      47.5592370      7.6498359     13.0338868     48.9362075
     190.000      47.4790950      8.3808465     14.0172327     49.0714558
     200.000      47.3915762      9.1250344     15.0098424     49.2165830
     210.000      47.2965531      9.8815862     16.0124967     49.3716862
     220.000      47.1939055     10.6498269     17.0254605     49.5368674
     230.000      47.0835195     11.4291713     18.0484718     49.7122289
     240.000      46.9652868     12.2190876     19.0807748     49.8978679
     250.000      46.8391042     13.0190690     20.1211821     50.0938715
     260.000      46.7048736     13.8286148     21.1681529     50.3003134
     270.000      46.5625017     14.6472173     22.2198773     50.5172504
     280.000      46.4119008     15.4743550     23.2743593     50.7447202
     290.000      46.2529880     16.3094889     24.3294934     50.9827398
     300.000      46.0856862     17.1520628     25.3831328     51.2313050
     310.000      45.9099238     18.0015048     26.4331468     51.4903903
     320.000      45.7256351     18.8572308     27.4774675     51.7599490
     330.000      45.5327602     19.7186481     28.5141267     52.0399141
     340.000      45.3312452     20.5851607     29.5412825     52.3301998
     350.000      45.1210420     21.4561726     30.5572386     52.6307024
     360.000      44.9021087     22.3310928     31.5604556     52.9413021
     370.000      44.6744091     23.2093389     32.5495571     53.2618645
     380.000      44.4379128     24.0903405     33.5233309     53.5922422
     390.000      44.1925950     24.9735424     34.4807257     53.9322765
     400.000      43.9384364     25.8584067     35.4208462     54.2817991
     410.000      43.6754230     26.7444154     36.3429454     54.6406333
     420.000      43.4035459     27.6310713     37.2464154     55.0085959
     430.000      43.1228010     28.5178998     38.1307776     55.3854979
     440.000      42.8331888     29.4044492     38.9956724     55.7711465
     450.000      42.5347144     30.2902917     39.8408485     56.1653456
     460.000      42.2273867     31.1750228     40.6661528     56.5678972
     470.000      41.9112189     32.0582624     41.4715198     56.9786022
     480.000      41.5862276     32.9396533     42.2569626     57.3972612
     490.000      41.2524331     33.8188616     43.0225629     57.8236753
     500.000      40.9098587     34.6955761     43.7684635     58.2576468
     510.000      40.5585309     35.5695072     44.4948593     58.6989796
     520.000      40.1984788     36.4403866     45.2019908     59.1474798
     530.000      39.8297341     37.3079660     45.8901373     59.6029561
     540.000      39.4523312     38.1720168     46.5596103     60.0652203
     550.000      39.0663063     39.0323289     47.2107489     60.5340872
     560.000      38.6716977     39.8887100     47.8439141     61.0093753
     570.000      38.2685458     40.7409843     48.4594850     61.4909068
     580.000      37.8568923     41.5889921     49.0578542     61.9785077
     590.000      37.4367806     42.4325886     49.6394253     62.4720079
     600.000      37.0082556     43.2716432     50.2046090     62.9712416
     610.000      36.5713633     44.1060386     50.7538206     63.4760468
     620.000      36.1261507     44.9356700     51.2874780     63.9862661
     630.000      35.6726661     45.7604442     51.8059995     64.5017460
     640.000      35.2109583     46.5802793     52.3098016     65.0223371
     650.000      34.7410772     47.3951032     52.7992981     65.5478943
     660.000      34.2630732     48.2048538     53.2748987     66.0782767
     670.000      33.7769972     49.0094777     53.7370075     66.6133473
     680.000      33.2829009     49.8089299     54.1860225     67.1529732
     690.000      32.7808360     50.6031731     54.6223346     67.6970254
