        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Fd-3m (227)
Computing force constants...
Number of irreducible q-points on sampling mesh: 324/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      31.1166284      0.0000000      0.0000000     31.1166284
      10.000      31.1166284      0.0000000      0.0000000     31.1166284
      20.000      31.1166283      0.0000106      0.0001252     31.1166285
      30.000      31.1166267      0.0005460      0.0043198     31.1166430
      40.000      31.1166078      0.0040090      0.0242975     31.1167681
      50.000      31.1165254      0.0137613      0.0694798     31.1172135
      60.000      31.1163021      0.0326244      0.1452292     31.1182596
      70.000      31.1158349      0.0628918      0.2568054     31.1202373
      80.000      31.1149991      0.1067185      0.4106556     31.1235366
      90.000      31.1136481      0.1662876      0.6135203     31.1286140
     100.000      31.1116136      0.2437609      0.8711508     31.1359897
     110.000      31.1087064      0.3411522      1.1875802     31.1462332
     120.000      31.1047183      0.4602214      1.5650184     31.1599449
     130.000      31.0994249      0.6024171      2.0040825     31.1777391
     140.000      31.0925891      0.7688622      2.5040962     31.2002298
     150.000      31.0839641      0.9603630      3.0633315     31.2280185
     160.000      31.0732966      1.1774289      3.6791746     31.2616852
     170.000      31.0603295      1.4202944      4.3482445     31.3017795
     180.000      31.0448047      1.6889410      5.0664981     31.3488141
     190.000      31.0264655      1.9831192      5.8293452     31.4032582
     200.000      31.0050587      2.3023712      6.6317760     31.4655330
     210.000      30.9803367      2.6460542      7.4685015     31.5360080
     220.000      30.9520589      3.0133652      8.3340940     31.6149992
     230.000      30.9199937      3.4033666      9.2231220     31.7027680
     240.000      30.8839194      3.8150110     10.1302691     31.7995220
     250.000      30.8436251      4.2471666     11.0504343     31.9054168
     260.000      30.7989117      4.6986400     11.9788107     32.0205581
     270.000      30.7495920      5.1681979     12.9109419     32.1450054
     280.000      30.6954916      5.6545864     13.8427597     32.2787758
     290.000      30.6364484      6.1565481     14.7706030     32.4218473
     300.000      30.5723129      6.6728362     15.6912232     32.5741637
     310.000      30.5029480      7.2022265     16.6017775     32.7356382
     320.000      30.4282287      7.7435277     17.4998132     32.9061575
     330.000      30.3480416      8.2955884     18.3832466     33.0855858
     340.000      30.2622847      8.8573036     19.2503365     33.2737679
     350.000      30.1708668      9.4276182     20.0996566     33.4705332
     360.000      30.0737070     10.0055305     20.9300657     33.6756980
     370.000      29.9707341     10.5900931     21.7406786     33.8890685
     380.000      29.8618860     11.1804142     22.5308379     34.1104434
     390.000      29.7471094     11.7756569     23.3000864     34.3396156
     400.000      29.6263591     12.3750385     24.0481421     34.5763744
     410.000      29.4995973     12.9778294     24.7748749     34.8205073
     420.000      29.3667934     13.5833512     25.4802845     35.0718009
     430.000      29.2279232     14.1909745     26.1644815     35.3300423
     440.000      29.0829688     14.8001174     26.8276701     35.5950204
     450.000      28.9319176     15.4102422     27.4701320     35.8665266
     460.000      28.7747624     16.0208539     28.0922133     36.1443551
     470.000      28.6115004     16.6314975     28.6943119     36.4283042
     480.000      28.4421337     17.2417553     29.2768673     36.7181762
     490.000      28.2666679     17.8512451     29.8403513     37.0137780
     500.000      28.0851125     18.4596177     30.3852600     37.3149213
     510.000      27.8974803     19.0665543     30.9121070     37.6214230
     520.000      27.7037872     19.6717651     31.4214176     37.9331050
     530.000      27.5040517     20.2749868     31.9137238     38.2497947
     540.000      27.2982949     20.8759810     32.3895600     38.5713246
     550.000      27.0865402     21.4745319     32.8494596     38.8975328
     560.000      26.8688130     22.0704454     33.2939522     39.2282624
     570.000      26.6451407     22.6635465     33.7235606     39.5633622
     580.000      26.4155520     23.2536789     34.1387996     39.9026858
     590.000      26.1800775     23.8407026     34.5401738     40.2460920
     600.000      25.9387487     24.4244932     34.9281767     40.5934447
     610.000      25.6915987     25.0049407     35.3032894     40.9446125
     620.000      25.4386614     25.5819478     35.6659803     41.2994690
     630.000      25.1799715     26.1554297     36.0167039     41.6578923
     640.000      24.9155648     26.7253124     36.3559013     42.0197647
     650.000      24.6454775     27.2915320     36.6839992     42.3849733
     660.000      24.3697465     27.8540341     37.0014102     42.7534091
     670.000      24.0884094     28.4127729     37.3085330     43.1249672
     680.000      23.8015038     28.9677102     37.6057520     43.4995467
     690.000      23.5090679     29.5188153     37.8934377     43.8770505
     700.000      23.2111403     30.0660637     38.1719473     44.2573849
     710.000      22.9077596     30.6094372     38.4416244     44.6404600
     720.000      22.5989645     31.1489229     38.7027994     45.0261890
     730.000      22.2847941     31.6845131     38.9557904     45.4144887
     740.000      21.9652873     32.2162045     39.2009027     45.8052786
     750.000      21.6404830     32.7439979     39.4384300     46.1984814
     760.000      21.3104203     33.2678981     39.6686540     46.5940228
     770.000      20.9751380     33.7879131     39.8918457     46.9918311
     780.000      20.6346749     34.3040542     40.1082647     47.3918372
     790.000      20.2890698     34.8163353     40.3181606     47.7939746
     800.000      19.9383610     35.3247730     40.5217727     48.1981794
     810.000      19.5825871     35.8293862     40.7193307     48.6043899
     820.000      19.2217860     36.3301959     40.9110552     49.0125466
     830.000      18.8559957     36.8272247     41.0971575     49.4225923
     840.000      18.4852540     37.3204972     41.2778406     49.8344717
     850.000      18.1095982     37.8100393     41.4532991     50.2481317
     860.000      17.7290656     38.2958783     41.6237199     50.6635209
     870.000      17.3436929     38.7780425     41.7892822     51.0805899
     880.000      16.9535169     39.2565614     41.9501580     51.4992909
     890.000      16.5585737     39.7314654     42.1065123     51.9195780
     900.000      16.1588995     40.2027857     42.2585035     52.3414066
     910.000      15.7545299     40.6705540     42.4062836     52.7647340
     920.000      15.3455002     41.1348028     42.5499986     53.1895187
     930.000      14.9318454     41.5955650     42.6897884     53.6157209
     940.000      14.5136004     42.0528739     42.8257877     54.0433019
     950.000      14.0907994     42.5067633     42.9581256     54.4722244
     960.000      13.6634764     42.9572669     43.0869261     54.9024526
     970.000      13.2316652     43.4044190     43.2123083     55.3339516
     980.000      12.7953991     43.8482538     43.3343868     55.7666877
     990.000      12.3547111     44.2888057     43.4532714     56.2006287
    1000.000      11.9096338     44.7261091     43.5690678     56.6357429
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

