        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      66.5169289      0.0000000      0.0000000     66.5169289
      10.000      66.5169128      0.0081820      0.0277462     66.5169946
      20.000      66.5166478      0.0476638      0.0924475     66.5176011
      30.000      66.5159205      0.1003251      0.1848413     66.5189303
      40.000      66.5145615      0.1770001      0.3783741     66.5216415
      50.000      66.5122453      0.2940043      0.7053396     66.5269455
      60.000      66.5085123      0.4615972      1.1702748     66.5362081
      70.000      66.5028251      0.6855921      1.7748969     66.5508165
      80.000      66.4945998      0.9697236      2.5208961     66.5721777
      90.000      66.4832219      1.3164266      3.4064780     66.6017003
     100.000      66.4680585      1.7269217      4.4249349     66.6407507
     110.000      66.4484707      2.2012232      5.5651466     66.6906052
     120.000      66.4238249      2.7382254      6.8128097     66.7524120
     130.000      66.3935040      3.3358609      8.1517949     66.8271659
     140.000      66.3569150      3.9912970      9.5654024     66.9156966
     150.000      66.3134966      4.7011455     11.0374059     67.0186684
     160.000      66.2627232      5.4616629     12.5528289     67.1365892
     170.000      66.2041075      6.2689287     14.0984337     67.2698254
     180.000      66.1372019      7.1189932     15.6629507     67.4186207
     190.000      66.0615979      8.0079916     17.2370966     67.5831163
     200.000      65.9769247      8.9322256     18.8134433     67.7633698
     210.000      65.8828476      9.8882166     20.3861975     67.9593730
     220.000      65.7790653     10.8727347     21.9509376     68.1710669
     230.000      65.6653077     11.8828097     23.5043471     68.3983539
     240.000      65.5413330     12.9157285     25.0439661     68.6411078
     250.000      65.4069252     13.9690237     26.5679753     68.8991812
     260.000      65.2618921     15.0404564     28.0750175     69.1724107
     270.000      65.1060624     16.1279965     29.5640566     69.4606215
     280.000      64.9392846     17.2298018     31.0342715     69.7636291
     290.000      64.7614244     18.3441980     32.4849797     70.0812419
     300.000      64.5723638     19.4696597     33.9155843     70.4132617
     310.000      64.3719990     20.6047926     35.3255411     70.7594847
     320.000      64.1602400     21.7483188     36.7143391     71.1197020
     330.000      63.9370086     22.8990629     38.0814915     71.4936994
     340.000      63.7022383     24.0559407     39.4265335     71.8812581
     350.000      63.4558727     25.2179490     40.7490243     72.2821549
     360.000      63.1978653     26.3841576     42.0485520     72.6961620
     370.000      62.9281784     27.5537018     43.3247384     73.1230481
     380.000      62.6467828     28.7257764     44.5772453     73.5625779
     390.000      62.3536570     29.8996310     45.8057791     74.0145131
     400.000      62.0487866     31.0745653     47.0100946     74.4786127
     410.000      61.7321643     32.2499252     48.1899987     74.9546336
     420.000      61.4037887     33.4251003     49.3453515     75.4423309
     430.000      61.0636648     34.5995203     50.4760674     75.9414585
     440.000      60.7118026     35.7726531     51.5821147     76.4517700
     450.000      60.3482177     36.9440021     52.6635142     76.9730186
     460.000      59.9729301     38.1131049     53.7203378     77.5049583
     470.000      59.5859645     39.2795306     54.7527056     78.0473439
     480.000      59.1873497     40.4428786     55.7607834     78.5999315
     490.000      58.7771184     41.6027772     56.7447790     79.1624792
     500.000      58.3553068     42.7588815     57.7049392     79.7347476
     510.000      57.9219545     43.9108726     58.6415460     80.3164995
     520.000      57.4771041     45.0584557     59.5549130     80.9075010
     530.000      57.0208010     46.2013594     60.4453822     81.5075214
     540.000      56.5530933     47.3393338     61.3133201     82.1163336
     550.000      56.0740315     48.4721501     62.1591148     82.7337140
     560.000      55.5836682     49.5995986     62.9831724     83.3594434
     570.000      55.0820581     50.7214884     63.7859145     83.9933064
     580.000      54.5692576     51.8376458     64.5677749     84.6350921
     590.000      54.0453248     52.9479136     65.3291974     85.2845938
     600.000      53.5103194     54.0521501     66.0706333     85.9416094
     610.000      52.9643023     55.1502280     66.7925391     86.6059414
     620.000      52.4073357     56.2420337     67.4953746     87.2773966
     630.000      51.8394829     57.3274666     68.1796010     87.9557868
     640.000      51.2608079     58.4064378     68.8456795     88.6409282
     650.000      50.6713759     59.4788701     69.4940698     89.3326415
     660.000      50.0712526     60.5446963     70.1252286     90.0307521
     670.000      49.4605042     61.6038595     70.7396086     90.7350901
     680.000      48.8391977     62.6563119     71.3376576     91.4454899
     690.000      48.2074005     63.7020142     71.9198177     92.1617903
     700.000      47.5651801     64.7409352     72.4865242     92.8838347
     710.000      46.9126045     65.7730510     73.0382054     93.6114707
     720.000      46.2497418     66.7983449     73.5752817     94.3445501
     730.000      45.5766603     67.8168064     74.0981657     95.0829290
     740.000      44.8934284     68.8284311     74.6072610     95.8264675
     750.000      44.2001145     69.8332201     75.1029629     96.5750296
     760.000      43.4967868     70.8311797     75.5856574     97.3284834
     770.000      42.7835136     71.8223208     76.0557213     98.0867006
     780.000      42.0603631     72.8066588     76.5135224     98.8495569
     790.000      41.3274031     73.7842131     76.9594190     99.6169314
     800.000      40.5847013     74.7550068     77.3937601    100.3887068
     810.000      39.8323254     75.7190665     77.8168853    101.1647692
     820.000      39.0703424     76.6764218     78.2291249    101.9450082
     830.000      38.2988192     77.6271052     78.6308003    102.7293165
     840.000      37.5178224     78.5711520     79.0222236    103.5175900
     850.000      36.7274181     79.5085996     79.4036977    104.3097278
     860.000      35.9276723     80.4394879     79.7755170    105.1056318
     870.000      35.1186501     81.3638584     80.1379672    105.9052069
     880.000      34.3004167     82.2817548     80.4913252    106.7083609
     890.000      33.4730364     83.1932220     80.8358598    107.5150040
     900.000      32.6365735     84.0983067     81.1718315    108.3250495
     910.000      31.7910914     84.9970566     81.4994928    109.1384130
     920.000      30.9366533     85.8895208     81.8190887    109.9550125
     930.000      30.0733218     86.7757493     82.1308561    110.7747686
     940.000      29.2011589     87.6557929     82.4350249    111.5976043
     950.000      28.3202264     88.5297033     82.7318176    112.4234445
     960.000      27.4305852     89.3975329     83.0214499    113.2522168
     970.000      26.5322958     90.2593346     83.3041303    114.0838504
     980.000      25.6254184     91.1151617     83.5800611    114.9182769
     990.000      24.7100123     91.9650681     83.8494380    115.7554297
    1000.000      23.7861366     92.8091078     84.1124505    116.5952444
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

