        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.6
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      66.3622514      0.0000000      0.0000000     66.3622514
      10.000      66.3619591      0.0658046      0.0664138     66.3626172
      20.000      66.3609858      0.1277437      0.1195745     66.3635407
      30.000      66.3593983      0.1918578      0.2171079     66.3651540
      40.000      66.3570685      0.2798367      0.4264773     66.3682619
      50.000      66.3536613      0.4095933      0.7723491     66.3741410
      60.000      66.3487038      0.5910564      1.2557813     66.3841672
      70.000      66.3416499      0.8295292      1.8773622     66.3997170
      80.000      66.3319119      1.1283423      2.6382888     66.4221793
      90.000      66.3188747      1.4896197      3.5363780     66.4529405
     100.000      66.3019079      1.9143327      4.5646288     66.4933412
     110.000      66.2803771      2.4022973      5.7117999     66.5446298
     120.000      66.2536552      2.9522594      6.9636623     66.6079264
     130.000      66.2211324      3.5620515      8.3043250     66.6841991
     140.000      66.1822243      4.2287854      9.7174347     66.7742543
     150.000      66.1363782      4.9490545     11.1871649     66.8787364
     160.000      66.0830772      5.7191271     12.6989464     66.9981376
     170.000      66.0218426      6.5351166     14.2399274     67.1328125
     180.000      65.9522349      7.3931220     15.7991835     67.2829968
     190.000      65.8738529      8.2893370     17.3677271     67.4488269
     200.000      65.7863329      9.2201265     18.9383743     67.6303582
     210.000      65.6893465     10.1820766     20.5055249     67.8275826
     220.000      65.5825981     11.1720209     22.0649045     68.0404427
     230.000      65.4658225     12.1870499     23.6133022     68.2688440
     240.000      65.3387823     13.2245073     25.1483289     68.5126641
     250.000      65.2012656     14.2819774     26.6682062     68.7717600
     260.000      65.0530834     15.3572685     28.1715944     69.0459732
     270.000      64.8940675     16.4483923     29.6574560     69.3351334
     280.000      64.7240688     17.5535439     31.1249546     69.6390611
     290.000      64.5429554     18.6710813     32.5733817     69.9575690
     300.000      64.3506109     19.7995072     34.0021078     70.2904631
     310.000      64.1469335     20.9374516     35.4105514     70.6375435
     320.000      63.9318344     22.0836572     36.7981622     70.9986046
     330.000      63.7052367     23.2369662     38.1644136     71.3734355
     340.000      63.4670749     24.3963091     39.5088016     71.7618200
     350.000      63.2172937     25.5606954     40.8308480     72.1635371
     360.000      62.9558473     26.7292048     42.1301056     72.5783610
     370.000      62.6826987     27.9009815     43.4061640     73.0060619
     380.000      62.3978194     29.0752271     44.6586552     73.4464057
     390.000      62.1011885     30.2511972     45.8872592     73.8991553
     400.000      61.7927921     31.4281959     47.0917076     74.3640704
     410.000      61.4726233     32.6055731     48.2717866     74.8409083
     420.000      61.1406814     33.7827214     49.4273385     75.3294244
     430.000      60.7969715     34.9590731     50.5582625     75.8293729
     440.000      60.4415043     36.1340978     51.6645141     76.3405074
     450.000      60.0742956     37.3073008     52.7461037     76.8625810
     460.000      59.6953659     38.4782207     53.8030943     77.3953475
     470.000      59.3047403     39.6464277     54.8355992     77.9385613
     480.000      58.9024478     40.8115221     55.8437785     78.4919783
     490.000      58.4885214     41.9731326     56.8278361     79.0553564
     500.000      58.0629979     43.1309152     57.7880158     79.6284555
     510.000      57.6259170     44.2845512     58.7245977     80.2110381
     520.000      57.1773216     45.4337465     59.6378942     80.8028698
     530.000      56.7172577     46.5782297     60.5282470     81.4037195
     540.000      56.2457736     47.7177516     61.3960228     82.0133595
     550.000      55.7629200     48.8520836     62.2416103     82.6315660
     560.000      55.2687499     49.9810164     63.0654169     83.2581191
     570.000      54.7633183     51.1043593     63.8678654     83.8928031
     580.000      54.2466819     52.2219391     64.6493913     84.5354067
     590.000      53.7188993     53.3335990     65.4104404     85.1857227
     600.000      53.1800302     54.4391976     66.1514658     85.8435487
     610.000      52.6301359     55.5386079     66.8729261     86.5086868
     620.000      52.0692790     56.6317170     67.5752834     87.1809436
     630.000      51.4975229     57.7184244     68.2590010     87.8601303
     640.000      50.9149322     58.7986419     68.9245423     88.5460630
     650.000      50.3215720     59.8722925     69.5723691     89.2385621
     660.000      49.7175084     60.9393097     70.2029401     89.9374529
     670.000      49.1028081     61.9996370     70.8167103     90.6425649
     680.000      48.4775381     63.0532271     71.4141294     91.3537326
     690.000      47.8417661     64.1000411     71.9956414     92.0707945
     700.000      47.1955600     65.1400483     72.5616835     92.7935938
     710.000      46.5389879     66.1732255     73.1126856     93.5219780
     720.000      45.8721183     67.1995562     73.6490702     94.2557988
     730.000      45.1950197     68.2190307     74.1712510     94.9949121
     740.000      44.5077606     69.2316449     74.6796335     95.7391778
     750.000      43.8104096     70.2374006     75.1746142     96.4884601
     760.000      43.1030354     71.2363044     75.6565805     97.2426267
     770.000      42.3857064     72.2283678     76.1259107     98.0015496
     780.000      41.6584908     73.2136067     76.5829735     98.7651041
     790.000      40.9214569     74.1920411     77.0281284     99.5331693
     800.000      40.1746726     75.1636944     77.4617254    100.3056281
     810.000      39.4182055     76.1285937     77.8841052    101.0823665
     820.000      38.6521231     77.0867693     78.2955990    101.8632739
     830.000      37.8764924     78.0382540     78.6965288    102.6482432
     840.000      37.0913802     78.9830835     79.0872076    103.4371703
