        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      66.2587349      0.0000000      0.0000000     66.2587349
      10.000      66.2581021      0.1137443      0.0845781     66.2592396
      20.000      66.2565456      0.1968279      0.1622318     66.2604822
      30.000      66.2541617      0.2820040      0.2800099     66.2626218
      40.000      66.2508277      0.3901886      0.5019060     66.2664352
      50.000      66.2462301      0.5365028      0.8423101     66.2730552
      60.000      66.2399425      0.7292676      1.3079935     66.2836986
      70.000      66.2314708      0.9741799      1.9080542     66.2996634
      80.000      66.2202700      1.2757413      2.6487690     66.3223293
      90.000      66.2057560      1.6372460      3.5300785     66.3531081
     100.000      66.1873187      2.0606005      4.5456047     66.3933788
     110.000      66.1643360      2.5463131      5.6840830     66.4444304
     120.000      66.1361870      3.0936252      6.9309811     66.5074220
     130.000      66.1022641      3.7007151      8.2699741     66.5833571
     140.000      66.0619822      4.3649290      9.6842196     66.6730723
     150.000      66.0147859      5.0830121     11.1573941     66.7772378
     160.000      65.9601545      5.8513233     12.6744563     66.8963663
     170.000      65.8976048      6.6660226     14.2221256     67.0308287
     180.000      65.8266924      7.5232250     15.7891022     67.1808729
     190.000      65.7470114      8.4191182     17.3660787     67.3466439
     200.000      65.6581933      9.3500476     18.9456043     67.5282028
     210.000      65.5599052     10.3125702     20.5218599     67.7255449
     220.000      65.4518473     11.3034858     22.0903940     67.9386141
