        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      66.3907412      0.0000000      0.0000000     66.3907412
      10.000      66.3906733      0.0236597      0.0475690     66.3909099
      20.000      66.3901818      0.0755644      0.1082552     66.3916931
      30.000      66.3891409      0.1348615      0.2033730     66.3931867
      40.000      66.3874046      0.2180449      0.4062762     66.3961264
      50.000      66.3846414      0.3425389      0.7451871     66.4017683
      60.000      66.3803819      0.5184801      1.2223128     66.4114907
      70.000      66.3740817      0.7513713      1.8384100     66.4266777
      80.000      66.3651530      1.0446696      2.5946755     66.4487265
      90.000      66.3529795      1.4005814      3.4889505     66.4790318
     100.000      66.3369291      1.8201377      4.5142668     66.5189428
     110.000      66.3163649      2.3031991      5.6593848     66.5697168
     120.000      66.2906574      2.8485426      6.9100324     66.6324825
     130.000      66.2591936      3.4540192      8.2502360     66.7082161
     140.000      66.2213861      4.1167479      9.6635346     66.7977308
     150.000      66.1766791      4.8333201     11.1339842     66.9016771
     160.000      66.1245527      5.5999948     12.6469001     67.0205518
     170.000      66.0645252      6.4128710     14.1893237     67.1547132
     180.000      65.9961543      7.2680301     15.7502378     67.3043997
     190.000      65.9190364      8.1616463     17.3205764     67.4697492
     200.000      65.8328054      9.0900647     18.8930921     67.6508183
     210.000      65.7371306     10.0498512     20.4621344     67.8475993
     220.000      65.6317145     11.0378204     22.0233904     68.0600349
     230.000      65.5162900     12.0510447     23.5736208     68.2880303
     240.000      65.3906183     13.0868508     25.1104162     68.5314625
     250.000      65.2544859     14.1428078     26.6319847     68.7901878
     260.000      65.1077024     15.2167098     28.1369780     69.0640469
     270.000      64.9500985     16.3065559     29.6243547     69.3528686
     280.000      64.7815242     17.4105296     31.0932770     69.6564725
     290.000      64.6018464     18.5269790     32.5430375     69.9746703
     300.000      64.4109480     19.6543974     33.9730094     70.3072673
     310.000      64.2087265     20.7914068     35.3826151     70.6540626
     320.000      63.9950922     21.9367428     36.7713090     71.0148499
     330.000      63.7699678     23.0892411     38.1385692     71.3894173
     340.000      63.5332871     24.2478267     39.4838971     71.7775481
     350.000      63.2849943     25.4115037     40.8068195     72.1790206
     360.000      63.0250431     26.5793479     42.1068943     72.5936084
     370.000      62.7533963     27.7504991     43.3837157     73.0210809
     380.000      62.4700248     28.9241557     44.6369207     73.4612039
     390.000      62.1749073     30.0995699     45.8661932     73.9137396
     400.000      61.8680299     31.2760432     47.0712690     74.3784471
     410.000      61.5493851     32.4529231     48.2519378     74.8550836
     420.000      61.2189721     33.6295999     49.4080453     75.3434040
     430.000      60.8767957     34.8055037     50.5394939     75.8431623
     440.000      60.5228664     35.9801027     51.6462417     76.3541116
     450.000      60.1571996     37.1529004     52.7283016     76.8760048
     460.000      59.7798159     38.3234339     53.7857390     77.4085955
     470.000      59.3907399     39.4912723     54.8186691     77.9516379
     480.000      58.9900008     40.6560145     55.8272539     78.5048877
     490.000      58.5776312     41.8172884     56.8116989     79.0681025
     500.000      58.1536677     42.9747487     57.7722493     79.6410421
     510.000      57.7181500     44.1280760     58.7091866     80.2234688
     520.000      57.2711210     45.2769753     59.6228245     80.8151481
     530.000      56.8126262     46.4211747     60.5135056     81.4158488
     540.000      56.3427140     47.5604240     61.3815975     82.0253429
     550.000      55.8614350     48.6944941     62.2274899     82.6434067
     560.000      55.3688421     49.8231751     63.0515908     83.2698201
     570.000      54.8649901     50.9462758     63.8543238     83.9043673
     580.000      54.3499357     52.0636225     64.6361250     84.5468368
     590.000      53.8237373     53.1750579     65.3974407     85.1970215
     600.000      53.2864547     54.2804402     66.1387246     85.8547188
     610.000      52.7381491     55.3796420     66.8604357     86.5197308
     620.000      52.1788829     56.4725499     67.5630364     87.1918639
     630.000      51.6087195     57.5590633     68.2469905     87.8709293
     640.000      51.0277232     58.6390935     68.9127617     88.5567431
     650.000      50.4359595     59.7125631     69.5608121     89.2491255
     660.000      49.8334941     60.7794056     70.1916007     89.9479018
     670.000      49.2203936     61.8395640     70.8055828     90.6529015
     680.000      48.5967252     62.8929907     71.4032082     91.3639589
     690.000      47.9625564     63.9396467     71.9849213     92.0809126
     700.000      47.3179550     64.9795011     72.5511593     92.8036057
     710.000      46.6629891     66.0125303     73.1023526     93.5318857
     720.000      45.9977272     67.0387179     73.6389235     94.2656040
     730.000      45.3222376     68.0580537     74.1612861     95.0046168
     740.000      44.6365889     69.0705335     74.6698461     95.7487838
     750.000      43.9408498     70.0761590     75.1650000     96.4979690
     760.000      43.2350886     71.0749365     75.6471354     97.2520404
     770.000      42.5193738     72.0668776     76.1166306     98.0108696
     780.000      41.7937738     73.0519978     76.5738547     98.7743321
     790.000      41.0583565     74.0303170     77.0191671     99.5423070
     800.000      40.3131900     75.0018586     77.4529180    100.3146769
     810.000      39.5583419     75.9666494     77.8754481    101.0913279
     820.000      38.7938794     76.9247196     78.2870889    101.8721495
     830.000      38.0198698     77.8761021     78.6881624    102.6570345
     840.000      37.2363796     78.8208322     79.0789816    103.4458786
     850.000      36.4434752     79.7589480     79.4598504    104.2385809
     860.000      35.6412225     80.6904894     79.8310638    105.0350434
     870.000      34.8296872     81.6154987     80.1929082    105.8351710
     880.000      34.0089342     82.5340195     80.5456612    106.6388713
     890.000      33.1790282     83.4460973     80.8895921    107.4460548
     900.000      32.3400336     84.3517789     81.2249619    108.2566346
     910.000      31.4920138     85.2511127     81.5520238    109.0705263
     920.000      30.6350323     86.1441477     81.8710230    109.8876482
     930.000      29.7691517     87.0309344     82.1821969    110.7079207
     940.000      28.8944343     87.9115240     82.4857758    111.5312668
     950.000      28.0109417     88.7859684     82.7819826    112.3576117
     960.000      27.1187352     89.6543202     83.0710330    113.1868826
     970.000      26.2178754     90.5166327     83.3531362    114.0190092
     980.000      25.3084225     91.3729596     83.6284945    114.8539229
     990.000      24.3904360     92.2233548     83.8973039    115.6915572
    1000.000      23.4639750     93.0678727     84.1597540    116.5318477
                 _
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

