        _                                    
  _ __ | |__   ___  _ __   ___   _ __  _   _ 
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                      1.10.0

Python version 2.7.11
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      19.8244049      0.0000000      0.0000000     19.8244049
      10.000      19.8238014      0.1393456      0.1632883     19.8251949
      20.000      19.8214926      0.3335700      0.4599240     19.8281640
      30.000      19.8168600      0.6091398      0.9819079     19.8351342
      40.000      19.8089238      1.0001402      1.8362809     19.8489294
      50.000      19.7963876      1.5310435      3.0117140     19.8729398
      60.000      19.7778375      2.2011086      4.4103189     19.9099040
      70.000      19.7519516      2.9953129      5.9538624     19.9616235
      80.000      19.7175725      3.8972997      7.6108583     20.0293565
      90.000      19.6736883      4.8946195      9.3769304     20.1142040
     100.000      19.6193912      5.9786612     11.2513678     20.2172574
     110.000      19.5538479      7.1428666     13.2249872     20.3395632
     120.000      19.4762870      8.3811359     15.2782155     20.4820233
     130.000      19.3859999      9.6869548     17.3843144     20.6453041
     140.000      19.2823466     11.0531492     19.5138187     20.8297875
     150.000      19.1647614     12.4720114     21.6382312     21.0355631
     160.000      19.0327573     13.9355840     23.7323968     21.2624508
     170.000      18.8859270     15.4359633     25.7756570     21.5100408
     180.000      18.7239407     16.9655556     27.7521181     21.7777407
     190.000      18.5465423     18.5172618     29.6503699     22.0648220
     200.000      18.3535435     20.0845931     31.4629223     22.3704621
     210.000      18.1448178     21.6617265     33.1855371     22.6937804
     220.000      17.9202935     23.2435174     34.8165648     23.0338673
     230.000      17.6799470     24.8254800     36.3563426     23.3898073
     240.000      17.4237963     26.4037486     37.8066794     23.7606959
     250.000      17.1518953     27.9750276     39.1704305     24.1456522
     260.000      16.8643283     29.5365362     40.4511591     24.5438278
     270.000      16.5612050     31.0859520     41.6528711     24.9544120
     280.000      16.2426561     32.6213567     42.7798137     25.3766359
     290.000      15.9088298     34.1411852     43.8363251     25.8097735
     300.000      15.5598885     35.6441786     44.8267245     26.2531421
     310.000      15.1960057     37.1293421     45.7552347     26.7061017
     320.000      14.8173637     38.5959075     46.6259285     27.1680541
     330.000      14.4241515     40.0433003     47.4426945     27.6384406
     340.000      14.0165630     41.4711104     48.2092166     28.1167405
     350.000      13.5947954     42.8790673     48.9289637     28.6024690
     360.000      13.1590483     44.2670178     49.6051867     29.0951747
     370.000      12.7095220     45.6349077     50.2409215     29.5944378
     380.000      12.2464169     46.9827650     50.8389952     30.0998676
     390.000      11.7699331     48.3106867     51.4020341     30.6111009
     400.000      11.2802691     49.6188263     51.9324747     31.1277997
     410.000      10.7776219     50.9073840     52.4325741     31.6496493
     420.000      10.2621859     52.1765977     52.9044215     32.1763570
     430.000       9.7341535     53.4267361     53.3499497     32.7076500
     440.000       9.1937138     54.6580918     53.7709456     33.2432742
     450.000       8.6410532     55.8709766     54.1690617     33.7829927
     460.000       8.0763548     57.0657163     54.5458254     34.3265843
     470.000       7.4997983     58.2426478     54.9026492     34.8738427
     480.000       6.9115600     59.4021149     55.2408394     35.4245752
     490.000       6.3118130     60.5444662     55.5616044     35.9786015
     500.000       5.7007266     61.6700526     55.8660627     36.5357529
     510.000       5.0784667     62.7792257     56.1552499     37.0958718
     520.000       4.4451956     63.8723358     56.4301255     37.6588102
     530.000       3.8010724     64.9497306     56.6915787     38.2244296
     540.000       3.1462523     66.0117547     56.9404344     38.7925998
     550.000       2.4808874     67.0587481     57.1774579     39.3631988
     560.000       1.8051263     68.0910458     57.4033602     39.9361119
     570.000       1.1191143     69.1089769     57.6188018     40.5112312
     580.000       0.4229936     70.1128648     57.8243970     41.0884551
     590.000      -0.2830972     71.1030261     58.0207173     41.6676882
     600.000      -0.9990222     72.0797710     58.2082951     42.2488403
     610.000      -1.7246489     73.0434025     58.3876264     42.8318266
     620.000      -2.4598476     73.9942169     58.5591736     43.4165669
     630.000      -3.2044915     74.9325033     58.7233683     44.0029856
     640.000      -3.9584568     75.8585437     58.8806137     44.5910111
     650.000      -4.7216225     76.7726130     59.0312862     45.1805760
     660.000      -5.4938701     77.6749791     59.1757380     45.7716161
     670.000      -6.2750839     78.5659030     59.3142988     46.3640711
     680.000      -7.0651508     79.4456387     59.4472772     46.9578835
     690.000      -7.8639602     80.3144336     59.5749622     47.5529990
     700.000      -8.6714038     81.1725283     59.6976251     48.1493660
     710.000      -9.4873759     82.0201570     59.8155202     48.7469356
     720.000     -10.3117729     82.8575475     59.9288866     49.3456613
     730.000     -11.1444935     83.6849212     60.0379485     49.9454990
     740.000     -11.9854386     84.5024936     60.1429170     50.5464066
     750.000     -12.8345114     85.3104743     60.2439907     51.1483443
     760.000     -13.6916168     86.1090670     60.3413564     51.7512741
     770.000     -14.5566621     86.8984698     60.4351900     52.3551597
     780.000     -15.4295562     87.6788755     60.5256575     52.9599667
     790.000     -16.3102102     88.4504713     60.6129153     53.5656621
     800.000     -17.1985369     89.2134396     60.6971109     54.1722148
     810.000     -18.0944508     89.9679574     60.7783839     54.7795946
     820.000     -18.9978684     90.7141970     60.8568658     55.3877731
     830.000     -19.9087077     91.4523263     60.9326811     55.9967231
     840.000     -20.8268885     92.1825080     61.0059474     56.6064183
     850.000     -21.7523319     92.9049010     61.0767763     57.2168339
     860.000     -22.6849610     93.6196594     61.1452730     57.8279460
     870.000     -23.6247002     94.3269334     61.2115376     58.4397319
     880.000     -24.5714752     95.0268692     61.2756646     59.0521696
     890.000     -25.5252136     95.7196089     61.3377440     59.6652384
     900.000     -26.4858439     96.4052910     61.3978607     60.2789180
     910.000     -27.4532963     97.0840501     61.4560958     60.8931893
     920.000     -28.4275023     97.7560176     61.5125259     61.5080339
     930.000     -29.4083945     98.4213210     61.5672241     62.1234341
     940.000     -30.3959069     99.0800848     61.6202597     62.7393728
     950.000     -31.3899748     99.7324302     61.6716986     63.3558339
     960.000     -32.3905345    100.3784752     61.7216036     63.9728017
     970.000     -33.3975236    101.0183348     61.7700345     64.5902611
     980.000     -34.4108809    101.6521210     61.8170481     65.2081977
     990.000     -35.4305462    102.2799431     61.8626986     65.8265975
    1000.000     -36.4564603    102.9019075     61.9070378     66.4454473
                 _ 
   ___ _ __   __| |
  / _ \ '_ \ / _` |
 |  __/ | | | (_| |
  \___|_| |_|\__,_|

