        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      20.5473259      0.0000000      0.0000000     20.5473259
      10.000      20.5473213      0.0036947      0.0229032     20.5473582
      20.000      20.5469690      0.0886476      0.3034464     20.5487419
      30.000      20.5451000      0.3074281      0.8561663     20.5543229
      40.000      20.5403817      0.6575926      1.6535479     20.5666854
      50.000      20.5315404      1.1298684      2.6426849     20.5880338
      60.000      20.5174276      1.7091509      3.7641863     20.6199767
      70.000      20.4970528      2.3799647      4.9867237     20.6636503
      80.000      20.4695611      3.1311344      6.3119744     20.7200518
      90.000      20.4341824      3.9567416      7.7568498     20.7902891
     100.000      20.3901860      4.8544701      9.3344838     20.8756330
     110.000      20.3368559      5.8233244     11.0444344     20.9774215
     120.000      20.2734870      6.8618941     12.8718019     21.0969143
     130.000      20.1993945      7.9674650     14.7911992     21.2351649
     140.000      20.1139282      9.1358193     16.7719875     21.3929429
     150.000      20.0164871     10.3614491     18.7827892     21.5707044
     160.000      19.9065296     11.6379497     20.7945924     21.7686016
     170.000      19.7835814     12.9584388     22.7824817     21.9865160
     180.000      19.6472376     14.3159237     24.7263117     22.2241038
     190.000      19.4971624     15.7035851     26.6106814     22.4808436
     200.000      19.3330868     17.1149755     28.4245097     22.7560819
     210.000      19.1548037     18.5441430     30.1604248     23.0490737
     220.000      18.9621627     19.9856967     31.8141046     23.3590160
     230.000      18.7550646     21.4348286     33.3836483     23.6850752
     240.000      18.5334551     22.8873049     34.8690168     24.0264082
     250.000      18.2973197     24.3394385     36.2715596     24.3821793
     260.000      18.0466781     25.7880500     37.5936247     24.7515711
     270.000      17.7815795     27.2304226     38.8382484     25.1337936
     280.000      17.5020982     28.6642548     40.0089118     25.5280895
     290.000      17.2083294     30.0876152     41.1093536     25.9337378
     300.000      16.9003861     31.4988974     42.1434303     26.3500554
     310.000      16.5783961     32.8967805     43.1150119     26.7763981
     320.000      16.2424988     34.2801912     44.0279075     27.2121600
     330.000      15.8928434     35.6482713     44.8858130     27.6567729
     340.000      15.5295867     37.0003472     45.6922758     28.1097048
     350.000      15.1528915     38.3359049     46.4506732     28.5704582
     360.000      14.7629250     39.6545659     47.1641999     29.0385687
     370.000      14.3598574     40.9560683     47.8358627     29.5136027
     380.000      13.9438614     42.2402486     48.4684808     29.9951558
