        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      66.5605541      0.0000000      0.0000000     66.5605541
      10.000      66.5605466      0.0044743      0.0187418     66.5605913
      20.000      66.5603572      0.0370293      0.0826713     66.5610978
      30.000      66.5597585      0.0852663      0.1711138     66.5623165
      40.000      66.5585755      0.1565704      0.3533112     66.5648383
      50.000      66.5564978      0.2664502      0.6658437     66.5698203
      60.000      66.5530819      0.4255723      1.1166345     66.5786162
      70.000      66.5478007      0.6403412      1.7088641     66.5926245
      80.000      66.5400754      0.9149646      2.4446707     66.6132725
      90.000      66.5292925      1.2522100      3.3223302     66.6419914
     100.000      66.5148175      1.6535241      4.3350592     66.6801699
     110.000      66.4960078      2.1190710      5.4715776     66.7291056
     120.000      66.4722252      2.6478388      6.7173605     66.7899659
     130.000      66.4428469      3.2378118      8.0560178     66.8637624
     140.000      66.4072743      3.8861778      9.4705737     66.9513391
     150.000      66.3649399      4.5895454     10.9445327     67.0533718
     160.000      66.3153125      5.3441521     12.4626697     67.1703769
     170.000      66.2578993      6.1460474     14.0115288     67.3027273
     180.000      66.1922472      6.9912455     15.5796553     67.4506714
     190.000      66.1179431      7.8758419     17.1576144     67.6143530
     200.000      66.0346116      8.7960979     18.7378572     67.7938312
     210.000      65.9419140      9.7484952     20.3144966     67.9890980
     220.000      65.8395454     10.7297660     21.8830410     68.2000940
     230.000      65.7272325     11.7369045     23.4401233     68.4267205
     240.000      65.6047303     12.7671647     24.9832485     68.6688498
     250.000      65.4718205     13.8180492     26.5105751     68.9263328
     260.000      65.3283082     14.8872920     28.0207336     69.1990041
     270.000      65.1740203     15.9728386     29.5126832     69.4866867
     280.000      65.0088033     17.0728251     30.9856038     69.7891943
     290.000      64.8325213     18.1855578     32.4388179     70.1063331
     300.000      64.6450548     19.3094941     33.8717367     70.4379030
     310.000      64.4462988     20.4432245     35.2838261     70.7836984
     320.000      64.2361620     21.5854577     36.6745862     71.1435084
     330.000      64.0145653     22.7350065     38.0435422     71.5171174
     340.000      63.7814411     23.8907764     39.3902411     71.9043051
     350.000      63.5367324     25.0517550     40.7142542     72.3048466
     360.000      63.2803918     26.2170040     42.0151808     72.7185132
     370.000      63.0123810     27.3856516     43.2926538     73.1450721
     380.000      62.7326701     28.5568865     44.5463453     73.5842870
     390.000      62.4412372     29.7299528     45.7759712     74.0359187
     400.000      62.1380673     30.9041452     46.9812954     74.4997254
     410.000      61.8231527     32.0788057     48.1621327     74.9754630
     420.000      61.4964917     33.2533197     49.3183509     75.4628860
     430.000      61.1580887     34.4271140     50.4498710     75.9617477
     440.000      60.8079536     35.5996532     51.5566674     76.4718010
     450.000      60.4461015     36.7704383     52.6387667     76.9927987
     460.000      60.0725522     37.9390044     53.6962455     77.5244943
     470.000      59.6873302     39.1049186     54.7292286     78.0666420
     480.000      59.2904641     40.2677785     55.7378856     78.6189977
     490.000      58.8819861     41.4272106     56.7224279     79.1813193
     500.000      58.4619324     42.5828686     57.6831055     79.7533667
     510.000      58.0303424     43.7344322     58.6202032     80.3349028
     520.000      57.5872584     44.8816055     59.5340372     80.9256933
     530.000      57.1327258     46.0241157     60.4249516     81.5255072
     540.000      56.6667925     47.1617123     61.2933151     82.1341171
     550.000      56.1895087     48.2941652     62.1395172     82.7512996
     560.000      55.7009270     49.4212641     62.9639660     83.3768350
