        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      62.9240536      0.0000000      0.0000000     62.9240536
      10.000      62.9240249      0.0127430      0.0379721     62.9241523
      20.000      62.9236139      0.0782893      0.1810035     62.9251797
      30.000      62.9223159      0.1869021      0.3733583     62.9279230
      40.000      62.9197747      0.3266026      0.6251717     62.9328388
      50.000      62.9156593      0.5039472      1.0052473     62.9408566
      60.000      62.9095204      0.7338390      1.5660286     62.9535507
      70.000      62.9007624      1.0295671      2.3223023     62.9728321
      80.000      62.8886827      1.3990101      3.2601795     63.0006035
      90.000      62.8725276      1.8446985      4.3524450     63.0385505
     100.000      62.8515388      2.3652977      5.5696741     63.0880685
     110.000      62.8249840      2.9571685      6.8856293     63.1502725
     120.000      62.7921737      3.6155351      8.2787686     63.2260379
     130.000      62.7524689      4.3352199      9.7319004     63.3160475
     140.000      62.7052822      5.1110547     11.2312874     63.4208298
     150.000      62.6500772      5.9380860     12.7657934     63.5407901
     160.000      62.5863653      6.8116668     14.3262475     63.6762320
     170.000      62.5137031      7.7274873     15.9050103     63.8273759
     180.000      62.4316881      8.6815764     17.4956787     63.9943718
     190.000      62.3399562      9.6702893     19.0928698     64.1773111
     200.000      62.2381780     10.6902886     20.6920483     64.3762357
     210.000      62.1260563     11.7385217     22.2893786     64.5911459
     220.000      62.0033228     12.8121974     23.8815950     64.8220062
     230.000      61.8697361     13.9087619     25.4658903     65.0687513
     240.000      61.7250791     15.0258765     27.0398211     65.3312894
     250.000      61.5691572     16.1613951     28.6012323     65.6095060
     260.000      61.4017964     17.3133442     30.1481981     65.9032659
     270.000      61.2228416     18.4799049     31.6789787     66.2124160
     280.000      61.0321552     19.6593965     33.1919902     66.5367863
     290.000      60.8296158     20.8502617     34.6857840     66.8761917
     300.000      60.6151169     22.0510550     36.1590352     67.2304334
     310.000      60.3885661     23.2604316     37.6105353     67.5992999
     320.000      60.1498839     24.4771378     39.0391892     67.9825680
     330.000      59.8990028     25.7000043     40.4440134     68.3800042
     340.000      59.6358669     26.9279382     41.8241363     68.7913659
     350.000      59.3604306     28.1599185     43.1787970     69.2164021
     360.000      59.0726582     29.3949904     44.5073445     69.6548548
     370.000      58.7725235     30.6322612     45.8092366     70.1064601
     380.000      58.4600085     31.8708967     47.0840364     70.5709492
     390.000      58.1351036     33.1101175     48.3314095     71.0480494
     400.000      57.7978066     34.3491964     49.5511193     71.5374852
     410.000      57.4481224     35.5874554     50.7430220     72.0389791
     420.000      57.0860623     36.8242628     51.9070610     72.5522527
     430.000      56.7116439     38.0590316     53.0432610     73.0770275
     440.000      56.3248903     39.2912162     54.1517213     73.6130255
     450.000      55.9258299     40.5203113     55.2326096     74.1599700
     460.000      55.5144960     41.7458490     56.2861559     74.7175865
     470.000      55.0909262     42.9673972     57.3126452     75.2856029
     480.000      54.6551626     44.1845577     58.3124123     75.8637503
     490.000      54.2072509     45.3969642     59.2858352     76.4517634
     500.000      53.7472403     46.6042806     60.2333297     77.0493806
     510.000      53.2751833     47.8061994     61.1553440     77.6563450
     520.000      52.7911353     49.0024401     62.0523536     78.2724041
     530.000      52.2951543     50.1927474     62.9248567     78.8973104
     540.000      51.7873009     51.3768897     63.7733703     79.5308213
     550.000      51.2676377     52.5546579     64.5984257     80.1726996
     560.000      50.7362296     53.7258640     65.4005654     80.8227134
     570.000      50.1931429     54.8903394     66.1803394     81.4806364
     580.000      49.6384457     56.0479341     66.9383031     82.1462475
     590.000      49.0722076     57.1985152     67.6750140     82.8193316
     600.000      48.4944992     58.3419660     68.3910295     83.4996788
     610.000      47.9053924     59.4781847     69.0869055     84.1870850
     620.000      47.3049599     60.6070834     69.7631937     84.8813516
     630.000      46.6932754     61.7285874     70.4204409     85.5822854
     640.000      46.0704130     62.8426340     71.0591872     86.2896988
     650.000      45.4364477     63.9491717     71.6799648     87.0034093
     660.000      44.7914548     65.0481594     72.2832975     87.7232399
     670.000      44.1355098     66.1395657     72.8696995     88.4490188
     680.000      43.4686888     67.2233682     73.4396746     89.1805792
     690.000      42.7910678     68.2995527     73.9937162     89.9177592
     700.000      42.1027232     69.3681126     74.5323065     90.6604020
     710.000      41.4037310     70.4290484     75.0559161     91.4083554
     720.000      40.6941676     71.4823671     75.5650040     92.1614719
     730.000      39.9741090     72.5280816     76.0600173     92.9196086
     740.000      39.2436312     73.5662102     76.5413912     93.6826268
     750.000      38.5028100     74.5967764     77.0095489     94.4503923
     760.000      37.7517208     75.6198082     77.4649016     95.2227751
     770.000      36.9904388     76.6353379     77.9078487     95.9996490
     780.000      36.2190389     77.6434013     78.3387778     96.7808920
     790.000      35.4375956     78.6440382     78.7580646     97.5663858
     800.000      34.6461828     79.6372911     79.1660737     98.3560157
     810.000      33.8448742     80.6232057     79.5631582     99.1496708
     820.000      33.0337430     81.6018300     79.9496601     99.9472436
     830.000      32.2128617     82.5732146     80.3259108    100.7486299
     840.000      31.3823026     83.5374120     80.6922307    101.5537287
     850.000      30.5421373     84.4944766     81.0489302    102.3624424
     860.000      29.6924367     85.4444646     81.3963093    103.1746762
     870.000      28.8332714     86.3874334     81.7346585    103.9903385
     880.000      27.9647112     87.3234421     82.0642584    104.8093402
     890.000      27.0868256     88.2525504     82.3853804    105.6315954
     900.000      26.1996830     89.1748194     82.6982870    106.4570205
     910.000      25.3033518     90.0903108     83.0032318    107.2855346
     920.000      24.3978992     90.9990872     83.3004600    108.1170594
     930.000      23.4833922     91.9012115     83.5902084    108.9515189
