        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      18.0635897      0.0000000      0.0000000     18.0635897
      10.000      18.0634014      0.0589031      0.1011940     18.0639904
      20.000      18.0622483      0.1779187      0.2763080     18.0658067
      30.000      18.0597054      0.3385867      0.5575908     18.0698630
      40.000      18.0552900      0.5551189      0.9978030     18.0774948
      50.000      18.0483729      0.8403759      1.6087906     18.0903917
      60.000      18.0382372      1.1990923      2.3739255     18.1101827
      70.000      18.0241450      1.6316412      3.2865955     18.1383599
      80.000      18.0053567      2.1385256      4.3565631     18.1764388
      90.000      17.9811209      2.7215003      5.5955473     18.2260559
     100.000      17.9506665      3.3825053      7.0041807     18.2889170
     110.000      17.9132080      4.1222716      8.5678941     18.3666579
     120.000      17.8679626      4.9394986     10.2596359     18.4607024
     130.000      17.8141712      5.8307128     12.0453049     18.5721639
     140.000      17.7511193      6.7905889     13.8890232     18.7018018
     150.000      17.6781526      7.8124805     15.7570021     18.8500247
     160.000      17.5946877      8.8889770     17.6198159     19.0169240
     170.000      17.5002167     10.0123893     19.4533752     19.2023229
     180.000      17.3943088     11.1751242     21.2390134     19.4058312
     190.000      17.2766073     12.3699475     22.9630538     19.6268974
     200.000      17.1468254     13.5901498     24.6161261     19.8648553
     210.000      17.0047401     14.8296356     26.1924094     20.1189636
     220.000      16.8501866     16.0829577     27.6889028     20.3884373
     230.000      16.6830510     17.3453122     29.1047756     20.6724728
     240.000      16.5032643     18.6125096     30.4408163     20.9702666
     250.000      16.3107967     19.8809307     31.6989816     21.2810294
     260.000      16.1056520     21.1474762     32.8820375     21.6039958
     270.000      15.8878623     22.4095128     33.9932795     21.9384308
     280.000      15.6574842     23.6648208     35.0363188     22.2836340
     290.000      15.4145945     24.9115442     36.0149222     22.6389423
     300.000      15.1592871     26.1481443     36.9328947     23.0037304
     310.000      14.8916696     27.3733582     37.7939948     23.3774107
     320.000      14.6118613     28.5861612     38.6018763     23.7594329
     330.000      14.3199905     29.7857333     39.3600480     24.1492825
     340.000      14.0161929     30.9714306     40.0718501     24.5464793
     350.000      13.7006098     32.1427591     40.7404394     24.9505755
     360.000      13.3733869     33.2993531     41.3687835     25.3611540
     370.000      13.0346727     34.4409556     41.9596609     25.7778263
     380.000      12.6846183     35.5674018     42.5156640     26.2002309
     390.000      12.3233755     36.6786048     43.0392060     26.6280314
     400.000      11.9510971     37.7745432     43.5325286     27.0609144
     410.000      11.5679354     38.8552506     43.9977114     27.4985882
     420.000      11.1740426     39.9208063     44.4366813     27.9407812
     430.000      10.7695694     40.9713278     44.8512226     28.3872404
     440.000      10.3546656     42.0069640     45.2429867     28.8377298
     450.000       9.9294792     43.0278892     45.6135016     29.2920293
     460.000       9.4941562     44.0342988     45.9641806     29.7499337
     470.000       9.0488409     45.0264049     46.2963316     30.2112512
     480.000       8.5936751     46.0044324     46.6111645     30.6758026
     490.000       8.1287984     46.9686165     46.9097995     31.1434205
     500.000       7.6543481     47.9192000     47.1932735     31.6139481
     510.000       7.1704589     48.8564308     47.4625470     32.0872386
     520.000       6.6772631     49.7805606     47.7185103     32.5631546
     530.000       6.1748905     50.6918429     47.9619887     33.0415672
     540.000       5.6634682     51.5905317     48.1937480     33.5223554
     550.000       5.1431210     52.4768809     48.4144989     34.0054055
     560.000       4.6139709     53.3511428     48.6249018     34.4906109
     570.000       4.0761376     54.2135675     48.8255703     34.9778711
     580.000       3.5297382     55.0644026     49.0170752     35.4670917
     590.000       2.9748874     55.9038923     49.1999477     35.9581838
     600.000       2.4116974     56.7322770     49.3746827     36.4510635
     610.000       1.8402781     57.5497932     49.5417411     36.9456519
     620.000       1.2607370     58.3566730     49.7015532     37.4418742
     630.000       0.6731793     59.1531442     49.8545201     37.9396601
     640.000       0.0777080     59.9394297     50.0010168     38.4389431
     650.000      -0.5255761     60.7157479     50.1413936     38.9396601
     660.000      -1.1365744     61.4823122     50.2759780     39.4417516
     670.000      -1.7551905     62.2393311     50.4050767     39.9451613
     680.000      -2.3813299     62.9870084     50.5289767     40.4498358
     690.000      -3.0149002     63.7255430     50.6479473     40.9557245
