        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      60.3399956      0.0000000      0.0000000     60.3399956
      10.000      60.3399603      0.0152662      0.0443003     60.3401129
      20.000      60.3394816      0.0901354      0.2033801     60.3412843
      30.000      60.3380078      0.2102658      0.4080596     60.3443157
      40.000      60.3351753      0.3614590      0.6709302     60.3496337
      50.000      60.3306541      0.5502591      1.0627951     60.3581670
      60.000      60.3239941      0.7917961      1.6369855     60.3715019
      70.000      60.3145965      1.0996333      2.4094368     60.3915709
      80.000      60.3017525      1.4819770      3.3674482     60.4203106
      90.000      60.2846987      1.9416767      4.4843093     60.4594496
     100.000      60.2626645      2.4776189      5.7301515     60.5104264
     110.000      60.2349039      3.0862470      7.0776859     60.5743911
     120.000      60.2007133      3.7627482      8.5042646     60.6522431
     130.000      60.1594403      4.5018409      9.9919548     60.7446796
     140.000      60.1104855      5.2982397     11.5268069     60.8522391
     150.000      60.0533013      6.1469011     13.0979561     60.9753365
     160.000      59.9873889      7.0431340     14.6968227     61.1142904
     170.000      59.9122945      7.9826333     16.3164838     61.2693421
     180.000      59.8276052      8.9614722     17.9512068     61.4406702
     190.000      59.7329458      9.9760752     19.5961132     61.6284001
     200.000      59.6279754     11.0231838     21.2469382     61.8326121
     210.000      59.5123838     12.0998195     22.8998631     62.0533459
     220.000      59.3858897     13.2032502     24.5514003     62.2906047
     230.000      59.2482379     14.3309591     26.1983180     62.5443585
     240.000      59.0991973     15.4806177     27.8375937     62.8145456
     250.000      58.9385596     16.6500632     29.4663888     63.1010754
     260.000      58.7661369     17.8372795     31.0820371     63.4038295
     270.000      58.5817610     19.0403812     32.6820436     63.7226640
     280.000      58.3852822     20.2576011     34.2640869     64.0574105
     290.000      58.1765675     21.4872799     35.8260261     64.4078787
     300.000      57.9555003     22.7278573     37.3659059     64.7738575
     310.000      57.7219789     23.9778659     38.8819617     65.1551173
     320.000      57.4759161     25.2359247     40.3726221     65.5514120
     330.000      57.2172379     26.5007351     41.8365093     65.9624805
     340.000      56.9458830     27.7710765     43.2724365     66.3880490
     350.000      56.6618018     29.0458026     44.6794035     66.8278327
     360.000      56.3649559     30.3238385     46.0565900     67.2815378
     370.000      56.0553174     31.6041775     47.4033465     67.7488630
     380.000      55.7328678     32.8858784     48.7191850     68.2295016
     390.000      55.3975982     34.1680625     50.0037678     68.7231425
     400.000      55.0495077     35.4499110     51.2568961     69.2294721
     410.000      54.6886036     36.7306628     52.4784979     69.7481754
     420.000      54.3149005     38.0096111     53.6686168     70.2789371
     430.000      53.9284196     39.2861015     54.8273992     70.8214432
     440.000      53.5291887     40.5595290     55.9550839     71.3753814
     450.000      53.1172411     41.8293360     57.0519908     71.9404423
     460.000      52.6926157     43.0950092     58.1185104     72.5163200
     470.000      52.2553563     44.3560776     59.1550945     73.1027127
     480.000      51.8055110     45.6121099     60.1622468     73.6993237
     490.000      51.3431322     46.8627127     61.1405149     74.3058614
     500.000      50.8682760     48.1075274     62.0904827     74.9220397
     510.000      50.3810020     49.3462289     63.0127635     75.5475787
     520.000      49.8813728     50.5785231     63.9079936     76.1822048
     530.000      49.3694538     51.8041450     64.7768268     76.8256506
     540.000      48.8453129     53.0228567     65.6199295     77.4776556
     550.000      48.3090204     54.2344460     66.4379763     78.1379657
     560.000      47.7606484     55.4387240     67.2316460     78.8063338
     570.000      47.2002708     56.6355242     68.0016183     79.4825196
     580.000      46.6279633     57.8247003     68.7485707     80.1662895
     590.000      46.0438027     59.0061252     69.4731759     80.8574165
     600.000      45.4478670     60.1796895     70.1760998     81.5556807
     610.000      44.8402354     61.3453001     70.8579997     82.2608685
     620.000      44.2209878     62.5028790     71.5195222     82.9727728
     630.000      43.5902048     63.6523624     72.1613026     83.6911931
     640.000      42.9479677     64.7936991     72.7839632     84.4159351
     650.000      42.2943581     65.9268501     73.3881128     85.1468107
     660.000      41.6294581     67.0517872     73.9743460     85.8836376
     670.000      40.9533498     68.1684925     74.5432425     86.6262398
     680.000      40.2661157     69.2769572     75.0953668     87.3744466
     690.000      39.5678381     70.3771810     75.6312680     88.1280931
     700.000      38.8585995     71.4691716     76.1514797     88.8870197
     710.000      38.1384821     72.5529436     76.6565197     89.6510721
     720.000      37.4075680     73.6285183     77.1468904     90.4201012
     730.000      36.6659390     74.6959228     77.6230785     91.1939626
     740.000      35.9136766     75.7551897     78.0855554     91.9725170
     750.000      35.1508622     76.8063565     78.5347775     92.7556295
     760.000      34.3775764     77.8494651     78.9711860     93.5431699
     770.000      33.5938996     78.8845615     79.3952077     94.3350120
     780.000      32.7999117     79.9116954     79.8072550     95.1310341
     790.000      31.9956920     80.9309196     80.2077264     95.9311185
     800.000      31.1813195     81.9422898     80.5970064     96.7351513
     810.000      30.3568722     82.9458646     80.9754666     97.5430226
     820.000      29.5224280     83.9417047     81.3434654     98.3546258
     830.000      28.6780637     84.9298728     81.7013487     99.1698581
     840.000      27.8238559     85.9104337     82.0494503     99.9886202
