        _
  _ __ | |__   ___  _ __   ___   _ __  _   _
 | '_ \| '_ \ / _ \| '_ \ / _ \ | '_ \| | | |
 | |_) | | | | (_) | | | | (_) || |_) | |_| |
 | .__/|_| |_|\___/|_| |_|\___(_) .__/ \__, |
 |_|                            |_|    |___/
                                     1.10.10

Python version 2.7.12
Spglib version 1.9.2
Mesh sampling mode
Settings:
  Sampling mesh: [9 9 4]
  Supercell: [2 2 2]
Spacegroup: Cmcm (63)
Computing force constants...
Number of irreducible q-points on sampling mesh: 50/324
Calculating thermal properties...
#      T [K]      F [kJ/mol]    S [J/K/mol]  C_v [J/K/mol]     E [kJ/mol]
       0.000      66.8109979      0.0000000      0.0000000     66.8109979
      10.000      66.8109302      0.0263188      0.0594791     66.8111934
      20.000      66.8103435      0.0932969      0.1473780     66.8122094
      30.000      66.8090205      0.1734965      0.2612679     66.8142254
      40.000      66.8068207      0.2697911      0.4282017     66.8176124
      50.000      66.8035431      0.3904931      0.6779283     66.8230678
      60.000      66.7989044      0.5430668      1.0230456     66.8314884
      70.000      66.7925560      0.7333679      1.4772842     66.8438918
      80.000      66.7840924      0.9670894      2.0590788     66.8614595
      90.000      66.7730500      1.2500578      2.7851669     66.8855552
     100.000      66.7589089      1.5876661      3.6647238     66.9176755
     110.000      66.7411002      1.9841813      4.6970957     66.9593601
     120.000      66.7190198      2.4422956      5.8725859     67.0120953
     130.000      66.6920455      2.9629958      7.1748776     67.0772349
     140.000      66.6595531      3.5456825      8.5838837     67.1559486
     150.000      66.6209315      4.1884379     10.0782853     67.2491972
     160.000      66.5755937      4.8883514     11.6374376     67.3577300
     170.000      66.5229858      5.6418421     13.2425958     67.4820990
     180.000      66.4625915      6.4449411     14.8775537     67.6226809
     190.000      66.3939354      7.2935200     16.5288428     67.7797042
     200.000      66.3165833      8.1834630     18.1856350     67.9532758
     210.000      66.2301415      9.1107870     19.8394735     68.1434068
     220.000      66.1342555     10.0717196     21.4839229     68.3500338
     230.000      66.0286069     11.0627435     23.1142011     68.5730379
     240.000      65.9129112     12.0806156     24.7268311     68.8122589
     250.000      65.7869150     13.1223694     26.3193351     69.0675073
     260.000      65.6503932     14.1853057     27.8899772     69.3385727
     270.000      65.5031465     15.2669760     29.4375571     69.6252300
     280.000      65.3449987     16.3651626     30.9612500     69.9272442
     290.000      65.1757949     17.4778571     32.4604861     70.2443734
     300.000      64.9953992     18.6032393     33.9348644     70.5763710
     310.000      64.8036933     19.7396566     35.3840914     70.9229869
     320.000      64.6005744     20.8856060     36.8079417     71.2839683
     330.000      64.3859540     22.0397167     38.2062324     71.6590605
     340.000      64.1597570     23.2007359     39.5788090     72.0480072
     350.000      63.9219201     24.3675155     40.9255389     72.4505505
     360.000      63.6723910     25.5390012     42.2463095     72.8664314
     370.000      63.4111276     26.7142223     43.5410289     73.2953899
     380.000      63.1380971     27.8922838     44.8096293     73.7371650
     390.000      62.8532752     29.0723590     46.0520697     74.1914953
     400.000      62.5566458     30.2536833     47.2683394     74.6581191
     410.000      62.2481998     31.4355490     48.4584604     75.1367749
     420.000      61.9279352     32.6173004     49.6224901     75.6272013
     430.000      61.5958562     33.7983299     50.7605221     76.1291380
     440.000      61.2519729     34.9780743     51.8726869     76.6423256
     450.000      60.8963007     36.1560119     52.9591520     77.1665061
     460.000      60.5288603     37.3316594     54.0201206     77.7014236
     470.000      60.1496767     38.5045694     55.0558306     78.2468243
     480.000      59.7587794     39.6743282     56.0665530     78.8024569
     490.000      59.3562019     40.8405534     57.0525891     79.3680731
     500.000      58.9419813     42.0028925     58.0142687     79.9434275
     510.000      58.5161581     43.1610203     58.9519475     80.5282784
     520.000      58.0787759     44.3146381     59.8660042     81.1223877
     530.000      57.6298813     45.4634714     60.7568378     81.7255211
     540.000      57.1695233     46.6072689     61.6248654     82.3374485
     550.000      56.6977534     47.7458007     62.4705192     82.9579438
     560.000      56.2146255     48.8788576     63.2942439     83.5867857
     570.000      55.7201952     50.0062491     64.0964949     84.2237571
     580.000      55.2145200     51.1278028     64.8777355     84.8686456
     590.000      54.6976591     52.2433632     65.6384350     85.5212434
     600.000      54.1696732     53.3527904     66.3790667     86.1813474
     610.000      53.6306242     54.4559594     67.1001062     86.8487594
     620.000      53.0805752     55.5527590     67.8020298     87.5232858
     630.000      52.5195905     56.6430910     68.4853129     88.2047379
     640.000      51.9477352     57.7268692     69.1504287     88.8929315
     650.000      51.3650752     58.8040188     69.7978470     89.5876874
     660.000      50.7716772     59.8744755     70.4280332     90.2888310
     670.000      50.1676082     60.9381850     71.0414473     90.9961922
     680.000      49.5529361     61.9951021     71.6385433     91.7096056
     690.000      48.9277289     63.0451902     72.2197681     92.4289102
     700.000      48.2920552     64.0884205     72.7855612     93.1539495
     710.000      47.6459835     65.1247717     73.3363541     93.8845714
     720.000      46.9895827     66.1542295     73.8725700     94.6206280
     730.000      46.3229219     67.1767859     74.3946234     95.3619756
     740.000      45.6460700     68.1924386     74.9029195     96.1084746
     750.000      44.9590961     69.2011911     75.3978545     96.8599894
     760.000      44.2620692     70.2030517     75.8798153     97.6163884
     770.000      43.5550580     71.1980334     76.3491791     98.3775438
     780.000      42.8381314     72.1861537     76.8063137     99.1433313
     790.000      42.1113577     73.1674338     77.2515773     99.9136305
     800.000      41.3748054     74.1418987     77.6853186    100.6883244
     810.000      40.6285424     75.1095768     78.1078768    101.4672996
     820.000      39.8726364     76.0704992     78.5195818    102.2504458
     830.000      39.1071548     77.0247003     78.9207540    103.0376561
     840.000      38.3321647     77.9722168     79.3117047    103.8288268
     850.000      37.5477326     78.9130876     79.6927362    104.6238571
     860.000      36.7539249     79.8473540     80.0641420    105.4226494
     870.000      35.9508074     80.7750591     80.4262066    106.2251088
     880.000      35.1384455     81.6962476     80.7792062    107.0311433
     890.000      34.3169040     82.6109658     81.1234085    107.8406636
     900.000      33.4862476     83.5192616     81.4590732    108.6535830
